Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Filename,Bike Weight,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Max Cadence,Average Cadence,Max Heart Rate.1,Average Heart Rate,Average Watts,Calories,Relative Effort.1,Weighted Average Power,Power Count,Prefer Perceived Exertion,Commute.1,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Flagged,Average Elapsed Speed,Dirt Distance,Total Steps,Carbon Saved,Training Load,Intensity,Average Grade Adjusted Pace,Total Cycles,Recovery,Media,Runner
12486428786,"Sep 23, 2024, 12:06:01 AM",Evening Weight Training,Weight Training,,3076,0.0,150.0,10.0,False,activities/13312888689.fit.gz,,3076.0,3076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,150.0,112.0,,297.0,10.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12488122571,"Sep 23, 2024, 11:58:41 PM",Evening Weight Training,Weight Training,,2458,0.0,155.0,10.0,False,activities/13314664380.fit.gz,,2458.0,2458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,155.0,118.0,,264.0,10.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12494987040,"Sep 24, 2024, 6:43:19 PM",Nike Run Club: martes - Carrera por la tarde,Run,,1218,3.86,174.0,21.0,False,activities/13321984046.fit.gz,,1218.0,1213.0,3865.7,4.82,3.187,64.0,68.0,31.6,67.0,14.1,0.0,106.0,78.0,174.0,145.0,,326.0,21.0,,,,0.0,1.0,3943.8,1727200768.0,3.0,21.6,20.3,14.5,0.64,1019.0,3.2,5.9,101.0,0.0,1727175168.0,1727218560.0,0.625,0.31,5.0,0.92,34769.0,4.0,0.0,3.174,0.0,3164.0,,,,3.251,,,,Laurence
12505234047,"Sep 25, 2024, 11:47:47 PM",Evening Weight Training,Weight Training,,5013,0.0,161.0,30.0,False,activities/13332862322.fit.gz,,5013.0,5013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,161.0,127.0,,609.0,30.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12512598723,"Sep 27, 2024, 12:08:22 AM",Evening Weight Training,Weight Training,,2305,0.0,146.0,7.0,False,activities/13340717765.fit.gz,,2305.0,2305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,146.0,108.0,,221.0,7.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12524036692,"Sep 27, 2024, 11:23:40 PM",Evening Weight Training,Weight Training,,3800,0.0,163.0,34.0,False,activities/13352954973.fit.gz,,3800.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,163.0,133.0,,493.0,34.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12527249674,"Sep 28, 2024, 3:17:43 PM",Nike Run Club: sábado - Carrera por la mañana,Run,,2383,5.94,159.0,32.0,False,activities/13356394765.fit.gz,,2383.0,2278.0,5947.2,5.49,2.611,48.0,62.0,2.2,16.0,30.8,0.0,129.0,75.0,159.0,143.0,,434.0,32.0,,,,0.0,1.0,6205.4,1727535616.0,3.0,22.4,21.3,20.7,0.9,1011.9,3.8,9.1,69.0,0.3,1727520896.0,1727563648.0,0.875,0.74,5.0,0.98,8915.0,3.0,0.0,2.496,0.0,5632.0,,,,2.724,,,,Laurence
12535724907,"Sep 29, 2024, 5:18:00 PM",Afternoon Yoga,Yoga,,1609,0.0,104.0,3.0,False,activities/13365428021.fit.gz,,1609.0,1609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,104.0,87.0,,140.0,3.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12556790689,"Oct 2, 2024, 1:59:59 PM",Nike Run Club: miércoles - Carrera por la mañana,Run,,1227,3.56,164.0,22.0,False,activities/13387980242.fit.gz,,1227.0,1223.0,3564.4,3.694,2.914,32.0,34.0,33.6,69.2,32.9,0.0,82.0,78.0,164.0,148.0,,257.0,22.0,,,,0.0,1.0,3771.1,,,,,,,,,,,,,,,,,,,,0.0,2.905,0.0,3212.0,,,,3.083,,,,Laurence
12561139778,"Oct 3, 2024, 12:48:24 AM",Evening Weight Training,Weight Training,,2371,0.0,151.0,8.0,False,activities/13392587434.fit.gz,,2371.0,2371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,151.0,115.0,,250.0,8.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12576010434,"Oct 4, 2024, 11:06:28 PM",Evening Weight Training,Weight Training,,3185,0.0,158.0,20.0,False,activities/13408552388.fit.gz,,3185.0,3185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,158.0,126.0,,379.0,20.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12576010445,"Oct 4, 2024, 1:18:17 AM",Night Weight Training,Weight Training,,3247,0.0,158.0,12.0,False,activities/13408552390.fit.gz,,3247.0,3247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,158.0,114.0,,352.0,12.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12592958311,"Oct 6, 2024, 6:35:25 PM",Afternoon Yoga,Yoga,,1885,0.0,122.0,4.0,False,activities/13425870168.fit.gz,,1885.0,1885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,122.0,91.0,,175.0,4.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12593126160,"Oct 6, 2024, 7:20:24 PM",Afternoon Weight Training,Weight Training,,1706,0.0,136.0,5.0,False,activities/13426051507.fit.gz,,1706.0,1706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,136.0,110.0,,169.0,5.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12630399733,"Oct 8, 2024, 12:39:26 AM",Evening Weight Training,Weight Training,,2817,0.0,155.0,9.0,False,activities/13465826815.fit.gz,,2817.0,2817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,155.0,111.0,,279.0,9.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12632798569,"Oct 11, 2024, 10:45:49 PM",Evening Weight Training,Weight Training,,4330,0.0,160.0,18.0,False,activities/13468478446.fit.gz,,4330.0,4330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,160.0,119.0,,487.0,18.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12637317252,"Oct 12, 2024, 1:49:07 PM",Nike Run Club: sábado - Carrera por la mañana,Run,,727,1.81,166.0,12.0,False,activities/13473375528.fit.gz,,727.0,689.0,1809.1,4.366,2.626,6.0,6.0,7.2,14.4,18.8,0.0,94.0,76.0,166.0,147.0,,130.0,12.0,,,,0.0,1.0,1910.6,,,,,,,,,,,,,,,,,,,,0.0,2.488,0.0,1820.0,,,,2.773,,,,Laurence
12641104242,"Oct 12, 2024, 10:10:20 PM",Evening Walk,Walk,,2759,1.73,106.0,2.0,False,activities/13477484720.fit.gz,,2759.0,1128.0,1738.4,6.167,1.541,7.8,0.0,12.4,20.2,12.4,0.1,,,106.0,94.0,,137.0,2.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.63,0.0,2050.0,,,,,,,,Laurence
12641104367,"Oct 12, 2024, 11:39:40 PM",Evening Walk,Walk,,1821,2.8,124.0,5.0,False,activities/13477484846.fit.gz,,1821.0,1710.0,2808.8,5.006,1.643,0.0,9.6,2.6,12.2,6.7,-0.3,,,124.0,109.0,,158.0,5.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.542,0.0,2146.0,,,,,,,,Laurence
12657700656,"Oct 15, 2024, 12:19:22 AM",Evening Weight Training,Weight Training,,3641,0.0,160.0,20.0,False,activities/13495351769.fit.gz,,3641.0,3641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,160.0,128.0,,444.0,20.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12661992444,"Oct 15, 2024, 3:12:18 PM",Nike Run Club: martes - Carrera por la mañana,Run,,1721,5.03,174.0,50.0,False,activities/13499986443.fit.gz,,1721.0,1718.0,5034.9,4.018,2.931,42.0,28.0,32.0,66.8,31.7,0.3,82.0,78.0,174.0,157.0,,365.0,50.0,,,,0.0,1.0,5340.8,,,,,,,,,,,,,,,,,,,,0.0,2.926,0.0,4468.0,,,,3.109,,,,Laurence
12669660788,"Oct 15, 2024, 11:18:10 PM",Evening Weight Training,Weight Training,,3566,0.0,156.0,13.0,False,activities/13508155491.fit.gz,,3566.0,3566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,156.0,116.0,,398.0,13.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12669660845,"Oct 15, 2024, 11:02:31 PM",Evening Walk,Walk,,930,0.84,116.0,2.0,False,activities/13508155490.fit.gz,,930.0,930.0,842.6,8.932,0.906,0.0,0.0,0.0,0.0,0.0,0.0,,,116.0,97.0,,69.0,2.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.906,0.0,790.0,,,,,,,,Laurence
12687136708,"Oct 18, 2024, 5:38:29 PM",Afternoon Weight Training,Weight Training,,4355,0.0,160.0,20.0,False,activities/13526833431.fit.gz,,4355.0,4355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,160.0,121.0,,499.0,20.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12717101111,"Oct 22, 2024, 1:51:52 AM",Night Yoga,Yoga,,1187,0.0,102.0,2.0,False,activities/13559100840.fit.gz,,1187.0,1187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,102.0,87.0,,108.0,2.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12721599902,"Oct 22, 2024, 11:05:06 PM",Evening Weight Training,Weight Training,,3444,0.0,157.0,16.0,False,activities/13563864162.fit.gz,,3444.0,3444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,157.0,124.0,,424.0,16.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12730304955,"Oct 24, 2024, 1:18:45 AM",Night Yoga,Yoga,,1237,0.0,109.0,2.0,False,activities/13573172192.fit.gz,,1237.0,1237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,109.0,86.0,,110.0,2.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12734334069,"Oct 24, 2024, 2:24:41 PM",Nike Run Club: Grateful 8K Run,Run,,3289,8.62,,,False,activities/13577522794.fit.gz,,3289.0,3234.0,8622.8,4.9,2.666,80.0,77.0,0.8,16.4,36.0,0.0,233.0,76.0,,,,690.0,,,,,0.0,1.0,9406.8,,,,,,,,,,,,,,,,,,,,0.0,2.622,0.0,8292.0,,,,2.909,,,media/85e735ca-8883-4a18-b589-886ef9b3b609.jpg,Laurence
12738038042,"Oct 25, 2024, 12:40:20 AM",Evening Yoga,Yoga,,1433,0.0,91.0,2.0,False,activities/13581466014.fit.gz,,1433.0,1433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,91.0,74.0,,97.0,2.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12750814696,"Oct 26, 2024, 4:06:12 PM",Nike Run Club: 8K Run,Run,,3036,8.01,165.0,73.0,False,activities/13595371542.fit.gz,,3036.0,2937.0,8011.4,5.904,2.728,83.0,83.0,1.4,15.6,41.7,0.0,105.0,76.0,165.0,153.0,,641.0,73.0,,,,0.0,1.0,8736.5,,,,,,,,,,,,,,,,,,,,0.0,2.639,0.0,7520.0,,,,2.975,,,media/1943b084-8da7-46f3-abf1-4359786a0b31.jpg,Laurence
12769793653,"Oct 28, 2024, 12:23:56 AM",Evening Yoga,Yoga,,1473,0.0,96.0,2.0,False,activities/13615888925.fit.gz,,1473.0,1473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,96.0,79.0,,112.0,2.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12769793657,"Oct 29, 2024, 12:15:30 AM",Evening Weight Training,Weight Training,,4167,0.0,158.0,20.0,False,activities/13615888924.fit.gz,,4167.0,4167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,158.0,121.0,,490.0,20.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12778365883,"Oct 30, 2024, 1:24:19 AM",Night Weight Training,Weight Training,,4484,0.0,159.0,16.0,False,activities/13625080036.fit.gz,,4484.0,4484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,159.0,115.0,,477.0,16.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12782371469,"Oct 30, 2024, 3:23:09 PM",Nike Run Club: miércoles - Carrera por la mañana,Run,,1568,4.52,170.0,38.0,False,activities/13629398699.fit.gz,,1568.0,1564.0,4527.8,3.916,2.895,40.0,10.0,34.4,66.8,36.2,0.6,229.0,75.0,170.0,153.0,,367.0,38.0,,,,0.0,1.0,4779.7,,,,,,,,,,,,,,,,,,,,0.0,2.888,0.0,3932.0,,,,3.056,,,,Laurence
12786196650,"Oct 31, 2024, 1:23:11 AM",Night Yoga,Yoga,,1129,0.0,108.0,2.0,False,activities/13633458898.fit.gz,,1129.0,1129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,108.0,90.0,,106.0,2.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12786321904,"Oct 31, 2024, 1:43:15 AM",Night Yoga,Yoga,,2352,0.0,124.0,4.0,False,activities/13633593833.fit.gz,,2352.0,2352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,124.0,82.0,,181.0,4.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12793455843,"Oct 31, 2024, 11:21:43 PM",Evening Weight Training,Weight Training,,5094,0.0,154.0,26.0,False,activities/13641301636.fit.gz,,5094.0,5094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,154.0,122.0,,596.0,26.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12799687910,"Nov 1, 2024, 7:44:53 PM",Afternoon Weight Training,Weight Training,,4528,0.0,158.0,18.0,False,activities/13648055997.fit.gz,,4528.0,4528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,158.0,116.0,,485.0,18.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12833945705,"Nov 6, 2024, 2:15:16 AM",Night Weight Training,Weight Training,,4589,0.0,152.0,17.0,False,activities/13684838055.fit.gz,,4589.0,4589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,152.0,117.0,,527.0,17.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12841617955,"Nov 7, 2024, 1:19:57 AM",Evening Weight Training,Weight Training,,4552,0.0,156.0,15.0,False,activities/13693054596.fit.gz,,4552.0,4552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,156.0,111.0,,482.0,15.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12849243199,"Nov 8, 2024, 2:21:01 AM",Night Yoga,Yoga,,1655,0.0,109.0,3.0,False,activities/13701239895.fit.gz,,1655.0,1655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,109.0,88.0,,155.0,3.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12854910107,"Nov 8, 2024, 9:21:30 PM",Afternoon Weight Training,Weight Training,,2384,0.0,162.0,14.0,False,activities/13707375840.fit.gz,,2384.0,2384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,162.0,127.0,,299.0,14.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12860558873,"Nov 9, 2024, 1:42:53 PM",Rocky run,Run,,6336,16.33,182.0,180.0,False,activities/13713442781.fit.gz,,6336.0,6205.0,16338.4,5.84,2.633,134.0,131.0,3.2,59.8,33.3,0.0,117.0,79.0,182.0,155.0,,1235.0,180.0,,,0.0,0.0,1.0,17216.3,,,,,,,,,,,,,,,,,,,,0.0,2.579,252.5,16188.0,,,,2.775,,,media/FB983C20-4655-4E1D-9354-0F236DF7D916.jpg|media/313035A9-5C5A-4814-BA68-E193D4BE6BBC.jpg|media/7BDFA084-F2D9-4A44-9AC2-7908B6153E80.jpg,Laurence
12888499085,"Nov 12, 2024, 1:17:34 AM",Evening Yoga,Yoga,,1160,0.0,115.0,2.0,False,activities/13743457994.fit.gz,,1160.0,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,115.0,92.0,,113.0,2.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12888499092,"Nov 13, 2024, 1:55:15 AM",Evening Weight Training,Weight Training,,4395,0.0,161.0,20.0,False,activities/13743458016.fit.gz,,4395.0,4395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,161.0,122.0,,527.0,20.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12895977937,"Nov 14, 2024, 1:01:13 AM",Evening Weight Training,Weight Training,,3344,0.0,149.0,11.0,False,activities/13751476302.fit.gz,,3344.0,3344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,149.0,113.0,,365.0,11.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12926277160,"Nov 18, 2024, 12:48:58 AM",Evening Weight Training,Weight Training,,4064,0.0,162.0,22.0,False,activities/13784169088.fit.gz,,4064.0,4064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,162.0,124.0,,491.0,22.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12948516138,"Nov 21, 2024, 1:02:02 AM",Evening Weight Training,Weight Training,,2945,0.0,155.0,10.0,False,activities/13808046441.fit.gz,,2945.0,2945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,155.0,113.0,,320.0,10.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
12984512514,"Nov 26, 2024, 3:08:14 AM","Cambridge Strength and Conditioning, MA",Weight Training,"Go to powerlifting gym ✅
Do calisthenics when no one’s looking ✅",3887,0.0,157.0,13.0,False,activities/13846197954.fit.gz,,3887.0,3887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,157.0,114.0,,417.0,13.0,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,media/B20A6E7E-F685-4971-A80B-1A65C5B1D3F9.mp4|media/EDC25817-2766-4654-B792-152B0CAFC12A.jpg,Laurence
12999443246,"Nov 28, 2024, 3:06:07 AM",Entrenamiento con pesas nocturno,Weight Training,,2900,0.0,153.0,9.0,False,activities/13862152194.fit.gz,,2900.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,153.0,110.0,,282.0,9.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13121914811,"Dec 15, 2024, 7:17:12 AM",GR11 día 3 Irún a Bera,Walk,"Great first proper day of year 2. 3 peaks, little rain, unexpected bar halfway. Scary dog, friendly hunters and mountain fresh filtered water.",27808,23.92,169.0,90.0,False,activities/13993244354.fit.gz,,27808.0,19568.0,23921.8,3.26,1.222,1598.0,1588.2,3.2,445.0,50.0,0.0,,,169.0,116.0,,1995.0,90.0,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.86,19108.2,32894.0,,,,,,,media/0F71A677-491E-4BD6-9F74-321C6DCC38C2.jpg|media/12FD4BC2-02A7-4741-9C55-A08D64B5E540.jpg|media/4B78CE7A-8C22-45D3-8723-462B6F830AB8.mp4|media/9FDBC768-90BE-466E-992A-ADCE4AA096DD.jpg|media/850FFBE9-BD2B-408E-8802-2A60CB0F3AE2.jpg|media/AF1E3406-2565-41AE-9F8B-CA846AF5C48B.jpg|media/E36E5A81-F733-4BEC-8B6E-4064FD9B40FF.jpg,Laurence
13130144796,"Dec 16, 2024, 6:36:40 AM",GR11 Día 4 Bera a Elizondo,Walk,"Early start, sun all day. Cloud lake, another unexpected bar,  owned by nice French folk, horses on hills, first sight of snow capped mountains to foreshadow what’s to come. Sore feet. Beat George at darts in the pub.",37872,33.18,173.0,167.0,False,activities/14002109930.fit.gz,,37872.0,37872.0,33184.6,4.7,0.876,0.0,0.0,0.0,0.0,0.0,0.0,,,173.0,116.0,,3043.0,167.0,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.876,0.0,42734.0,,,,,,,media/61FF5132-4FDB-4BC7-9A1D-634254FF8D7C.jpg|media/1A8F66B4-877D-4F38-90F1-67374211CF0E.jpg|media/4D11ECFD-6E0E-46CD-8BE0-61C77CED84AC.jpg|media/A8A1079F-8ABA-49E0-8E51-4470458ACE1B.jpg|media/D01396F5-4942-45B4-BC86-44BDFC467353.jpg|media/A51BED35-CED5-426D-ACB9-183F7E045586.jpg|media/39091F3B-971D-4F74-81AE-44731AB0118E.jpg|media/BAAB2AFF-58B0-42E1-95C4-D3F40D0025BD.jpg|media/B5045059-5C4C-4B49-AC32-3F2653D60B8C.jpg|media/A1603CD2-4C73-489F-A8C9-78AC577EEEB2.jpg|media/31656882-8C31-4818-B485-83E6D8CEC5FD.jpg,Laurence
13137704260,"Dec 17, 2024, 6:26:38 PM",Caminata de noche,Walk,,626,0.69,125.0,1.0,False,activities/14010151384.fit.gz,,626.0,341.0,698.3,8.006,2.048,0.0,0.0,1009.2,1010.8,0.0,-0.3,,,125.0,114.0,,106.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.115,0.0,750.0,,,,,,,,Laurence
13140304545,"Dec 17, 2024, 5:12:35 AM",GR11 Día 4 Elizondo a Roncesvalles,Walk,"6am. Morning moonlight shadows of two plonkers with no idea of adventures ahead . Grinding incline, terrible bocadillos, five apples, knee deep snow and a bitch of a final ascent. Wind shelters, bail out, road to France, hitchhike. Picked up by two Colombians, David and Adriana, the best people. Car got stuck in snow. We pushed. We walked more. 10pm arrive. Beer.",38795,24.31,158.0,107.0,False,activities/14012934178.fit.gz,,38795.0,22397.0,24315.3,8.282,1.086,2279.4,1689.4,184.8,1186.6,50.0,2.2,,,158.0,122.0,,2403.0,107.0,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,0.627,20276.7,34738.0,,,,,,,media/B77829CF-5965-44A1-A4B8-9CF4D3A15EF8.jpg|media/924714E2-1625-4157-8B7F-1524456318EC.jpg|media/BB27362C-B618-420A-BC20-9C5735F9125F.jpg|media/2CE69492-AADD-444E-9776-3BB6837C333A.jpg|media/719A9187-BDD4-44FC-B673-54BA52060438.jpg|media/58A2145F-9385-4F93-B7B2-DD7D39F9D3A4.jpg|media/E24069C2-B773-48AE-A67C-57BB9F0A344A.jpg|media/C5D87781-6562-4035-AC3A-244702DEE119.jpg|media/04CEC32C-AA4D-406C-AEDC-825D4AF10E43.mp4|media/782D5D01-1702-47AA-9E58-3A9C5E3D31E6.jpg|media/883C0D46-AE5B-4FA7-9129-27D16C59BB44.jpg,Laurence
13149411545,"Dec 19, 2024, 5:36:26 AM",GR11 Día 6 Orbaiceta a Ochogavía,Walk,"Woke up to rain. Follow the sounds of the river in the dark, follow the deer tracks in the snow, follow the road. Highest point of the trip, 1300m, we couldn’t see a thing! Apple Watch died halfway. Rain, wind, frozen fingers. Cute town.",20708,20.42,149.0,57.0,False,activities/14022720330.fit.gz,,20708.0,15325.0,20419.3,2.86,1.332,2130.2,1588.8,733.8,1373.0,50.0,2.6,,,149.0,119.0,,1767.0,57.0,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.986,12702.7,24818.0,,,,,,,media/76E38358-F690-4DEE-9071-EDCCAC9D0B6B.jpg|media/C0751A69-91F6-44AD-B93A-741D0302D152.jpg|media/35CAB21F-8F8E-46A7-8568-326713083ED2.jpg|media/96F6CB08-3D5F-4A7A-B40F-38B53FE01849.mp4|media/75A5E767-BBA9-4100-8F12-06DD49FFF6A2.jpg|media/CBDECC45-479B-4B06-B307-A59D32DB2E60.jpg|media/89450DFE-05E5-49CE-B844-96E5C3968847.jpg|media/BE7D8E68-035B-404C-BA79-1557C25A1368.mp4|media/1FE36DA0-D999-4E64-A602-D988972E7618.jpg|media/4DD795E7-B363-43F3-95B3-19795C1FEB50.jpg,Laurence
13239563329,"Jan 1, 2025, 2:56:40 PM",New year old walk,Walk,,4268,4.3,121.0,7.0,False,activities/14120006868.fit.gz,,4268.0,3305.0,4307.2,7.424,1.303,42.0,42.4,13.4,49.4,24.2,0.0,,,121.0,97.0,,306.0,7.0,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.009,3572.6,5462.0,,,,,,,media/5A81DF84-C16E-45A3-8C99-FC381C674B48.jpg|media/D3D9141E-2FF4-4698-98D1-128D55342C7C.jpg|media/00239841-346C-4691-91AA-DC3238DFF81E.jpg,Laurence
